,DATE,OrderNumber,Coord
1798,12/3/2018,3754446,"[45.5, 16.5]"
1799,12/3/2018,3754436,"[24, 19.5]"
1800,12/3/2018,3754410,"[28.0, 12.0]"
1801,12/3/2018,3754410,"[28.0, 21.0]"
1802,12/3/2018,3754398,"[22.75, 12.0]"
1803,12/3/2018,3754398,"[22.75, 12.0]"
1804,12/3/2018,3754398,"[20.75, 12.0]"
1805,12/3/2018,3754398,"[20.75, 12.0]"
1806,12/3/2018,3754398,"[20.75, 12.0]"
1807,12/3/2018,3754398,"[20.75, 12.0]"
1808,12/3/2018,3754384,"[26, 6.0]"
1809,12/3/2018,3754270,"[24, 9.0]"
1810,12/3/2018,3754270,"[24, 16.5]"
1811,12/3/2018,3754254,"[19.5, 18.0]"
1812,12/3/2018,3754196,"[26, 12.0]"
1813,12/3/2018,3754200,"[22.75, 13.5]"
1814,12/3/2018,3754188,"[22.75, 13.5]"
1815,12/3/2018,3754187,"[22.75, 13.5]"
1816,12/3/2018,3753957,"[22.75, 13.5]"
1817,12/3/2018,3753907,"[26, 10.5]"
1818,12/3/2018,3753895,"[20.75, 12.0]"
1819,12/3/2018,3753721,"[24, 6.0]"
1820,12/3/2018,3753722,"[37.75, 18.0]"
1821,12/3/2018,3753608,"[48.75, 12.0]"
1822,12/3/2018,3753552,"[22.75, 13.5]"
1823,12/3/2018,3753536,"[50.75, 9.0]"
1824,12/3/2018,3753524,"[39.0, 9.0]"
1825,12/3/2018,3753435,"[26, 13.5]"
1826,12/3/2018,3753209,"[34.5, 16.5]"
1827,12/3/2018,3756213,"[44.25, 19.5]"
1828,12/3/2018,3756140,"[24, 10.5]"
1829,12/3/2018,3756140,"[24, 10.5]"
1830,12/3/2018,3756141,"[22.75, 13.5]"
1831,12/3/2018,3756139,"[32.5, 6.0]"
1832,12/3/2018,3756134,"[24, 12.0]"
1833,12/3/2018,3756136,"[24, 12.0]"
1834,12/3/2018,3756118,"[29.25, 10.5]"
1835,12/3/2018,3755687,"[41.0, 10.5]"
1836,12/3/2018,3755685,"[22.75, 13.5]"
1837,12/3/2018,3755686,"[20.75, 9.0]"
1838,12/3/2018,3755686,"[20.75, 12.0]"
1839,12/3/2018,3755677,"[28.0, 15.0]"
1840,12/3/2018,3755676,"[37.75, 12.0]"
1841,12/3/2018,3755666,"[24, 21.0]"
1842,12/3/2018,3755664,"[22.75, 13.5]"
1843,12/3/2018,3755664,"[24, 9.0]"
1844,12/3/2018,3755665,"[37.75, 21.0]"
1845,12/3/2018,3755662,"[26, 15.0]"
1846,12/3/2018,3755651,"[20.75, 13.5]"
1847,12/3/2018,3755597,"[50.75, 6.0]"
1848,12/3/2018,3755609,"[19.5, 9.0]"
1849,12/3/2018,3755583,"[24, 18.0]"
1850,12/3/2018,3755580,"[26, 15.0]"
1851,12/3/2018,3755537,"[22.75, 22.5]"
1852,12/3/2018,3755521,"[24, 9.0]"
1853,12/3/2018,3755521,"[24, 16.5]"
1854,12/3/2018,3755514,"[22.75, 12.0]"
1855,12/3/2018,3755514,"[20.75, 12.0]"
1856,12/3/2018,3755514,"[20.75, 12.0]"
1857,12/3/2018,3755514,"[20.75, 12.0]"
1858,12/3/2018,3755502,"[22.75, 13.5]"
1859,12/3/2018,3755503,"[41.0, 22.5]"
1860,12/3/2018,3755500,"[41.0, 15.0]"
1861,12/3/2018,3755498,"[47.5, 22.5]"
1862,12/3/2018,3755499,"[41.0, 18.0]"
1863,12/3/2018,3755488,"[24, 9.0]"
1864,12/3/2018,3755491,"[26, 6.0]"
1865,12/3/2018,3755476,"[24, 21.0]"
1866,12/3/2018,3755470,"[28.0, 12.0]"
1867,12/3/2018,3755470,"[24, 18.0]"
1868,12/3/2018,3755470,"[20.75, 16.5]"
1869,12/3/2018,3755461,"[39.0, 9.0]"
1870,12/3/2018,3755462,"[26, 16.5]"
1871,12/3/2018,3755447,"[44.25, 12.0]"
1872,12/3/2018,3755443,"[26, 21.0]"
1873,12/3/2018,3755408,"[20.75, 22.5]"
1874,12/3/2018,3755408,"[24, 15.0]"
1875,12/3/2018,3755400,"[20.75, 10.5]"
1876,12/3/2018,3755392,"[20.75, 9.0]"
1877,12/3/2018,3755397,"[26, 12.0]"
1878,12/3/2018,3755385,"[47.5, 22.5]"
1879,12/3/2018,3755367,"[34.5, 16.5]"
1880,12/3/2018,3755355,"[41.0, 10.5]"
1881,12/3/2018,3755335,"[22.75, 18.0]"
1882,12/3/2018,3755329,"[24, 6.0]"
1883,12/3/2018,3755326,"[22.75, 13.5]"
1884,12/3/2018,3755322,"[24, 6.0]"
1885,12/3/2018,3755316,"[24, 16.5]"
1886,12/3/2018,3755314,"[24, 9.0]"
1887,12/3/2018,3755314,"[24, 16.5]"
1888,12/3/2018,3755312,"[24, 15.0]"
1889,12/3/2018,3755223,"[24, 10.5]"
1890,12/3/2018,3755195,"[48.75, 16.5]"
1891,12/3/2018,3755192,"[29.25, 10.5]"
1892,12/3/2018,3755143,"[20.75, 18.0]"
1893,12/3/2018,3755106,"[24, 21.0]"
1894,12/3/2018,3755107,"[41.0, 10.5]"
1895,12/3/2018,3755110,"[15.25, 12.0]"
1896,12/3/2018,3755101,"[24, 6.0]"
1897,12/3/2018,3755012,"[28.0, 16.5]"
1898,12/3/2018,3755018,"[24, 10.5]"
1899,12/3/2018,3755003,"[32.5, 15.0]"
1900,12/3/2018,3754972,"[41.0, 15.0]"
1901,12/3/2018,3754975,"[20.75, 6.0]"
1902,12/3/2018,3754971,"[26, 16.5]"
1903,12/3/2018,3754971,"[22.75, 21.0]"
1904,12/3/2018,3754965,"[41.0, 18.0]"
1905,12/3/2018,3754963,"[24, 10.5]"
1906,12/3/2018,3754962,"[28.0, 6.0]"
1907,12/3/2018,3754895,"[22.75, 12.0]"
1908,12/3/2018,3754895,"[20.75, 12.0]"
1909,12/3/2018,3754895,"[20.75, 12.0]"
1910,12/3/2018,3754868,"[45.5, 16.5]"
1911,12/3/2018,3754853,"[22.75, 13.5]"
1912,12/3/2018,3754853,"[24, 9.0]"
1913,12/3/2018,3754851,"[32.5, 6.0]"
1914,12/3/2018,3754835,"[26, 6.0]"
1915,12/3/2018,3754832,"[19.5, 9.0]"
1916,12/3/2018,3754832,"[15.25, 10.5]"
1917,12/3/2018,3754829,"[22.75, 6.0]"
1918,12/3/2018,3754795,"[20.75, 10.5]"
1919,12/3/2018,3754795,"[22.75, 12.0]"
1920,12/3/2018,3754793,"[47.5, 22.5]"
1921,12/3/2018,3754184,"[22.75, 12.0]"
1922,12/3/2018,3754214,"[34.5, 9.0]"
1923,12/3/2018,3754214,"[37.75, 18.0]"
1924,12/3/2018,3754183,"[39.0, 9.0]"
1925,12/3/2018,3754183,"[19.5, 13.5]"
1926,12/3/2018,3754150,"[28.0, 21.0]"
1927,12/3/2018,3754085,"[41.0, 15.0]"
1928,12/3/2018,3753878,"[22.75, 22.5]"
1929,12/3/2018,3753990,"[24, 18.0]"
1930,12/3/2018,3753393,"[20.75, 10.5]"
1931,12/3/2018,3757310,"[41.0, 16.5]"
1932,12/3/2018,3757114,"[41.0, 13.5]"
1933,12/3/2018,3757093,"[42.25, 12.0]"
1934,12/3/2018,3757084,"[35.75, 21.0]"
1935,12/3/2018,3757070,"[42.25, 18.0]"
1936,12/3/2018,3757068,"[35.75, 13.5]"
1937,12/3/2018,3757063,"[47.5, 9.0]"
1938,12/3/2018,3757064,"[35.75, 13.5]"
1939,12/3/2018,3757046,"[32.5, 9.0]"
1940,12/3/2018,3757039,"[15.25, 10.5]"
1941,12/3/2018,3757039,"[22.75, 12.0]"
1942,12/3/2018,3757035,"[44.25, 15.0]"
1943,12/3/2018,3757038,"[41.0, 13.5]"
1944,12/3/2018,3757020,"[24, 21.0]"
1945,12/3/2018,3756138,"[37.75, 21.0]"
1946,12/3/2018,3756138,"[24, 13.5]"
1947,12/12/2018,3790796,"[22.75, 13.5]"
1948,12/12/2018,3790687,"[24, 12.0]"
1949,12/12/2018,3790595,"[47.5, 22.5]"
1950,12/12/2018,3790585,"[24, 6.0]"
1951,12/12/2018,3790532,"[26, 16.5]"
1952,12/12/2018,3790503,"[24, 21.0]"
1953,12/12/2018,3790465,"[22.75, 12.0]"
1954,12/12/2018,3790465,"[22.75, 12.0]"
1955,12/12/2018,3790465,"[20.75, 12.0]"
1956,12/12/2018,3790465,"[20.75, 12.0]"
1957,12/12/2018,3790465,"[20.75, 12.0]"
1958,12/12/2018,3790428,"[28.0, 15.0]"
1959,12/12/2018,3789970,"[24, 19.5]"
1960,12/12/2018,3789865,"[37.75, 21.0]"
1961,12/12/2018,3789815,"[24, 13.5]"
1962,12/12/2018,3793764,"[44.25, 21.0]"
1963,12/12/2018,3793737,"[22.75, 13.5]"
1964,12/12/2018,3793607,"[20.75, 12.0]"
1965,12/12/2018,3793598,"[24, 15.0]"
1966,12/12/2018,3793584,"[22.75, 12.0]"
1967,12/12/2018,3793577,"[26, 6.0]"
1968,12/12/2018,3793357,"[52.0, 13.5]"
1969,12/12/2018,3793451,"[26, 10.5]"
1970,12/12/2018,3792744,"[20.75, 22.5]"
1971,12/12/2018,3792619,"[26, 19.5]"
1972,12/12/2018,3792345,"[20.75, 12.0]"
1973,12/12/2018,3792141,"[26, 6.0]"
1974,12/12/2018,3791359,"[20.75, 10.5]"
1975,12/12/2018,3791359,"[22.75, 12.0]"
1976,12/12/2018,3791359,"[20.75, 12.0]"
1977,12/12/2018,3790966,"[24, 9.0]"
1978,12/12/2018,3790933,"[24, 10.5]"
1979,12/12/2018,3790933,"[24, 13.5]"
1980,12/12/2018,3790702,"[22.75, 15.0]"
1981,12/12/2018,3790481,"[24, 18.0]"
1982,12/12/2018,3790453,"[32.5, 21.0]"
1983,12/12/2018,3790042,"[24, 21.0]"
1984,12/12/2018,3789774,"[20.75, 22.5]"
1985,12/12/2018,3789637,"[37.75, 18.0]"
1986,12/12/2018,3789575,"[20.75, 9.0]"
1987,12/12/2018,3789448,"[24, 6.0]"
1988,12/12/2018,3789397,"[15.25, 9.0]"
1989,12/12/2018,3789361,"[20.75, 22.5]"
1990,12/12/2018,3789292,"[44.25, 21.0]"
1991,12/12/2018,3789284,"[24, 9.0]"
1992,12/12/2018,3789126,"[20.75, 13.5]"
1993,12/12/2018,3789083,"[22.75, 13.5]"
1994,12/12/2018,3789084,"[26, 6.0]"
1995,12/12/2018,3788956,"[41.0, 13.5]"
1996,12/12/2018,3788951,"[28.0, 6.0]"
1997,12/12/2018,3788939,"[24, 12.0]"
1998,12/12/2018,3788844,"[35.75, 19.5]"
1999,12/12/2018,3788803,"[24, 19.5]"
2000,12/12/2018,3788770,"[26, 10.5]"
2001,12/12/2018,3788770,"[28.0, 10.5]"
2002,12/12/2018,3788760,"[20.75, 9.0]"
2003,12/12/2018,3788737,"[48.75, 16.5]"
2004,12/12/2018,3788734,"[28.0, 12.0]"
2005,12/12/2018,3788734,"[29.25, 13.5]"
2006,12/12/2018,3788663,"[26, 10.5]"
2007,12/12/2018,3795729,"[20.75, 6.0]"
2008,12/12/2018,3795729,"[22.75, 13.5]"
2009,12/12/2018,3795729,"[20.75, 9.0]"
2010,12/12/2018,3795727,"[19.5, 21.0]"
2011,12/12/2018,3795727,"[31.25, 19.5]"
2012,12/12/2018,3795713,"[24, 13.5]"
2013,12/12/2018,3795516,"[31.25, 9.0]"
2014,12/12/2018,3795492,"[19.5, 21.0]"
2015,12/12/2018,3794354,"[19.5, 21.0]"
2016,12/12/2018,3794339,"[19.5, 21.0]"
2017,12/12/2018,3794237,"[19.5, 21.0]"
2018,12/12/2018,3794236,"[19.5, 21.0]"
2019,12/12/2018,3794223,"[47.5, 22.5]"
2020,12/12/2018,3794223,"[20.75, 9.0]"
2021,12/12/2018,3794221,"[48.75, 12.0]"
2022,12/12/2018,3793641,"[39.0, 9.0]"
2023,12/12/2018,3793513,"[19.5, 21.0]"
2024,12/12/2018,3793500,"[34.5, 15.0]"
2025,12/12/2018,3793500,"[31.25, 9.0]"
2026,12/12/2018,3793500,"[34.5, 12.0]"
2027,12/12/2018,3793292,"[22.75, 15.0]"
2028,12/12/2018,3793245,"[47.5, 6.0]"
2029,12/12/2018,3793245,"[31.25, 16.5]"
2030,12/12/2018,3793228,"[37.75, 12.0]"
2031,12/12/2018,3793208,"[45.5, 18.0]"
2032,12/12/2018,3793208,"[19.5, 21.0]"
2033,12/12/2018,3793204,"[47.5, 9.0]"
2034,12/12/2018,3793151,"[44.25, 6.0]"
2035,12/12/2018,3793151,"[47.5, 12.0]"
2036,12/12/2018,3793151,"[19.5, 21.0]"
2037,12/12/2018,3793151,"[20.75, 9.0]"
2038,12/12/2018,3792779,"[42.25, 9.0]"
2039,12/12/2018,3792770,"[34.5, 21.0]"
2040,12/12/2018,3792770,"[44.25, 15.0]"
2041,12/12/2018,3792770,"[20.75, 9.0]"
2042,12/12/2018,3792641,"[34.5, 13.5]"
2043,12/12/2018,3792635,"[47.5, 16.5]"
2044,12/12/2018,3792634,"[44.25, 22.5]"
2045,12/12/2018,3792634,"[19.5, 21.0]"
2046,12/12/2018,3792447,"[32.5, 19.5]"
2047,12/12/2018,3792447,"[35.75, 12.0]"
2048,12/12/2018,3792269,"[22.75, 15.0]"
2049,12/12/2018,3792269,"[37.75, 13.5]"
2050,12/12/2018,3792269,"[41.0, 10.5]"
2051,12/12/2018,3792269,"[22.75, 12.0]"
2052,12/12/2018,3792254,"[19.5, 21.0]"
2053,12/12/2018,3792254,"[20.75, 9.0]"
2054,12/12/2018,3792230,"[22.75, 12.0]"
2055,12/12/2018,3791189,"[37.75, 9.0]"
2056,12/12/2018,3790606,"[50.75, 9.0]"
2057,12/12/2018,3789541,"[32.5, 19.5]"
2058,12/12/2018,3786791,"[26, 13.5]"
2059,12/12/2018,3786715,"[31.25, 6.0]"
2060,12/12/2018,3786480,"[19.5, 21.0]"
2061,12/12/2018,3786153,"[39.0, 9.0]"
2062,12/12/2018,3786153,"[19.5, 21.0]"
2063,12/12/2018,3785685,"[24, 13.5]"
2064,12/12/2018,3785685,"[20.75, 9.0]"
2065,12/12/2018,3785578,"[45.5, 22.5]"
2066,12/12/2018,3785578,"[45.5, 22.5]"
2067,12/12/2018,3785578,"[19.5, 21.0]"
2068,12/12/2018,3785440,"[19.5, 21.0]"
2069,12/12/2018,3785063,"[22.75, 13.5]"
2070,12/12/2018,3785063,"[24, 15.0]"
2071,12/12/2018,3785031,"[19.5, 21.0]"
2072,12/12/2018,3785031,"[44.25, 16.5]"
2073,12/12/2018,3783948,"[47.5, 12.0]"
2074,12/12/2018,3783948,"[19.5, 21.0]"
2075,12/12/2018,3783890,"[19.5, 21.0]"
2076,12/12/2018,3780143,"[44.25, 15.0]"
2077,12/12/2018,3754055,"[44.25, 15.0]"
2078,12/12/2018,3753639,"[19.5, 21.0]"
2079,12/12/2018,3753639,"[44.25, 21.0]"
2080,12/12/2018,3753639,"[44.25, 15.0]"
2081,12/12/2018,3753627,"[44.25, 15.0]"
2082,12/12/2018,3791859,"[24, 21.0]"
2083,12/12/2018,3788591,"[24, 10.5]"
2084,12/12/2018,3788280,"[26, 19.5]"
2085,12/12/2018,3788051,"[22.75, 13.5]"
2086,12/12/2018,3787995,"[24, 19.5]"
2087,12/12/2018,3787872,"[26, 15.0]"
2088,12/12/2018,3787837,"[24, 19.5]"
2089,12/12/2018,3787738,"[24, 21.0]"
2090,12/12/2018,3787732,"[24, 21.0]"
2091,12/12/2018,3787526,"[42.25, 6.0]"
2092,12/12/2018,3787386,"[20.75, 10.5]"
2093,12/12/2018,3787365,"[24, 13.5]"
2094,12/12/2018,3787339,"[37.75, 9.0]"
2095,12/12/2018,3787218,"[24, 13.5]"
2096,12/12/2018,3787020,"[22.75, 13.5]"
2097,12/12/2018,3786967,"[24, 13.5]"
2098,12/12/2018,3786958,"[32.5, 18.0]"
2099,12/12/2018,3786930,"[44.25, 9.0]"
2100,12/12/2018,3786888,"[22.75, 10.5]"
2101,12/12/2018,3786741,"[20.75, 6.0]"
2102,12/4/2018,3759605,"[26, 6.0]"
2103,12/4/2018,3759470,"[28.0, 16.5]"
2104,12/4/2018,3759474,"[22.75, 10.5]"
2105,12/4/2018,3759462,"[47.5, 10.5]"
2106,12/4/2018,3759459,"[24, 9.0]"
2107,12/4/2018,3759461,"[20.75, 13.5]"
2108,12/4/2018,3759461,"[20.75, 13.5]"
2109,12/4/2018,3759444,"[45.5, 15.0]"
2110,12/4/2018,3759445,"[41.0, 15.0]"
2111,12/4/2018,3759438,"[22.75, 12.0]"
2112,12/4/2018,3759438,"[20.75, 12.0]"
2113,12/4/2018,3759438,"[20.75, 12.0]"
2114,12/4/2018,3759411,"[44.25, 18.0]"
2115,12/4/2018,3759411,"[24, 9.0]"
2116,12/4/2018,3759411,"[45.5, 16.5]"
2117,12/4/2018,3759381,"[52.0, 13.5]"
2118,12/4/2018,3759353,"[41.0, 18.0]"
2119,12/4/2018,3759347,"[42.25, 9.0]"
2120,12/4/2018,3759347,"[22.75, 15.0]"
2121,12/4/2018,3759347,"[44.25, 12.0]"
2122,12/4/2018,3759302,"[45.5, 10.5]"
2123,12/4/2018,3759300,"[28.0, 6.0]"
2124,12/4/2018,3759290,"[22.75, 13.5]"
2125,12/4/2018,3759282,"[20.75, 10.5]"
2126,12/4/2018,3759282,"[20.75, 10.5]"
2127,12/4/2018,3759285,"[26, 10.5]"
2128,12/4/2018,3759269,"[44.25, 21.0]"
2129,12/4/2018,3759265,"[41.0, 10.5]"
2130,12/4/2018,3759264,"[24, 6.0]"
2131,12/4/2018,3759253,"[26, 6.0]"
2132,12/4/2018,3759235,"[41.0, 15.0]"
2133,12/4/2018,3759229,"[26, 15.0]"
2134,12/4/2018,3759227,"[48.75, 22.5]"
2135,12/4/2018,3759215,"[24, 6.0]"
2136,12/4/2018,3759210,"[24, 9.0]"
2137,12/4/2018,3759209,"[35.75, 16.5]"
2138,12/4/2018,3759209,"[31.25, 12.0]"
2139,12/4/2018,3759201,"[22.75, 12.0]"
2140,12/4/2018,3759186,"[24, 12.0]"
2141,12/4/2018,3759178,"[24, 6.0]"
2142,12/4/2018,3759160,"[29.25, 18.0]"
2143,12/4/2018,3759158,"[20.75, 10.5]"
2144,12/4/2018,3759146,"[34.5, 19.5]"
2145,12/4/2018,3759153,"[22.75, 12.0]"
2146,12/4/2018,3759153,"[22.75, 12.0]"
2147,12/4/2018,3759153,"[20.75, 12.0]"
2148,12/4/2018,3759153,"[20.75, 12.0]"
2149,12/4/2018,3759153,"[20.75, 12.0]"
2150,12/4/2018,3759145,"[45.5, 16.5]"
2151,12/4/2018,3759121,"[22.75, 15.0]"
2152,12/4/2018,3759102,"[41.0, 15.0]"
2153,12/4/2018,3759083,"[20.75, 12.0]"
2154,12/4/2018,3758924,"[22.75, 13.5]"
2155,12/4/2018,3758923,"[42.25, 9.0]"
2156,12/4/2018,3758906,"[26, 16.5]"
2157,12/4/2018,3758901,"[24, 18.0]"
2158,12/4/2018,3758703,"[19.5, 9.0]"
2159,12/4/2018,3758703,"[15.25, 10.5]"
2160,12/4/2018,3758539,"[41.0, 13.5]"
2161,12/4/2018,3758522,"[26, 13.5]"
2162,12/4/2018,3758522,"[41.0, 10.5]"
2163,12/4/2018,3758502,"[42.25, 15.0]"
2164,12/4/2018,3758510,"[19.5, 9.0]"
2165,12/4/2018,3758510,"[15.25, 10.5]"
2166,12/4/2018,3758497,"[47.5, 22.5]"
2167,12/4/2018,3758486,"[44.25, 12.0]"
2168,12/4/2018,3758477,"[22.75, 19.5]"
2169,12/4/2018,3758438,"[22.75, 13.5]"
2170,12/4/2018,3758437,"[45.5, 12.0]"
2171,12/4/2018,3758411,"[24, 16.5]"
2172,12/4/2018,3758396,"[29.25, 12.0]"
2173,12/4/2018,3758373,"[41.0, 15.0]"
2174,12/4/2018,3758380,"[52.0, 13.5]"
2175,12/4/2018,3758372,"[20.75, 12.0]"
2176,12/4/2018,3758372,"[26, 10.5]"
2177,12/4/2018,3758362,"[41.0, 18.0]"
2178,12/4/2018,3758210,"[22.75, 19.5]"
2179,12/4/2018,3758210,"[28.0, 9.0]"
2180,12/4/2018,3758210,"[20.75, 6.0]"
2181,12/4/2018,3758190,"[26, 6.0]"
2182,12/4/2018,3759834,"[45.5, 10.5]"
2183,12/4/2018,3759701,"[24, 18.0]"
2184,12/4/2018,3759694,"[24, 9.0]"
2185,12/4/2018,3759694,"[20.75, 12.0]"
2186,12/4/2018,3759694,"[20.75, 12.0]"
2187,12/4/2018,3759697,"[26, 12.0]"
2188,12/4/2018,3759690,"[24, 19.5]"
2189,12/4/2018,3759673,"[24, 16.5]"
2190,12/4/2018,3759656,"[26, 12.0]"
2191,12/4/2018,3759645,"[35.75, 21.0]"
2192,12/4/2018,3759636,"[26, 12.0]"
2193,12/4/2018,3759628,"[48.75, 6.0]"
2194,12/4/2018,3759594,"[24, 18.0]"
2195,12/4/2018,3759581,"[24, 18.0]"
2196,12/4/2018,3759580,"[39.0, 9.0]"
2197,12/4/2018,3759576,"[24, 21.0]"
2198,12/4/2018,3759544,"[28.0, 16.5]"
2199,12/4/2018,3759547,"[50.75, 9.0]"
2200,12/4/2018,3759540,"[42.25, 12.0]"
2201,12/4/2018,3759522,"[24, 18.0]"
2202,12/4/2018,3759520,"[22.75, 6.0]"
2203,12/4/2018,3759535,"[24, 16.5]"
2204,12/4/2018,3759517,"[24, 6.0]"
2205,12/4/2018,3759518,"[20.75, 10.5]"
2206,12/4/2018,3759512,"[22.75, 13.5]"
2207,12/4/2018,3759492,"[37.75, 13.5]"
2208,12/4/2018,3759492,"[22.75, 12.0]"
2209,12/4/2018,3759498,"[26, 6.0]"
2210,12/4/2018,3758907,"[22.75, 12.0]"
2211,12/4/2018,3759910,"[35.75, 19.5]"
2212,12/4/2018,3759882,"[41.0, 10.5]"
2213,12/4/2018,3759871,"[44.25, 19.5]"
2214,12/4/2018,3759864,"[19.5, 21.0]"
2215,12/4/2018,3759858,"[47.5, 22.5]"
2216,12/4/2018,3759858,"[22.75, 15.0]"
2217,12/4/2018,3759858,"[19.5, 21.0]"
2218,12/4/2018,3759858,"[19.5, 18.0]"
2219,12/4/2018,3759858,"[45.5, 22.5]"
2220,12/4/2018,3759858,"[22.75, 21.0]"
2221,12/4/2018,3759854,"[44.25, 18.0]"
2222,12/4/2018,3759857,"[32.5, 18.0]"
2223,12/4/2018,3759857,"[15.25, 10.5]"
2224,12/4/2018,3759857,"[15.25, 6.0]"
2225,12/4/2018,3759851,"[24, 18.0]"
2226,12/4/2018,3759839,"[26, 12.0]"
2227,12/4/2018,3759835,"[39.0, 9.0]"
2228,12/4/2018,3759837,"[20.75, 10.5]"
2229,12/4/2018,3759831,"[26, 16.5]"
2230,12/4/2018,3759831,"[28.0, 15.0]"
2231,12/4/2018,3759831,"[24, 6.0]"
2232,12/4/2018,3759831,"[26, 6.0]"
2233,12/4/2018,3759822,"[19.5, 21.0]"
2234,12/4/2018,3759820,"[20.75, 9.0]"
2235,12/4/2018,3759813,"[52.0, 6.0]"
2236,12/4/2018,3759813,"[19.5, 21.0]"
2237,12/4/2018,3759806,"[32.5, 19.5]"
2238,12/4/2018,3759796,"[19.5, 21.0]"
2239,12/4/2018,3759791,"[37.75, 21.0]"
2240,12/4/2018,3759791,"[44.25, 21.0]"
2241,12/4/2018,3759792,"[34.5, 12.0]"
2242,12/4/2018,3759785,"[26, 21.0]"
2243,12/4/2018,3759781,"[44.25, 6.0]"
2244,12/4/2018,3759781,"[19.5, 21.0]"
2245,12/4/2018,3759778,"[44.25, 10.5]"
2246,12/4/2018,3759779,"[24, 10.5]"
2247,12/4/2018,3759775,"[48.75, 21.0]"
2248,12/4/2018,3759775,"[48.75, 22.5]"
2249,12/4/2018,3759775,"[20.75, 9.0]"
2250,12/4/2018,3759775,"[20.75, 12.0]"
2251,12/4/2018,3759776,"[19.5, 21.0]"
2252,12/4/2018,3759774,"[19.5, 21.0]"
2253,12/4/2018,3759774,"[44.25, 16.5]"
2254,12/4/2018,3759771,"[26, 15.0]"
2255,12/4/2018,3759768,"[24, 18.0]"
2256,12/4/2018,3759766,"[45.5, 19.5]"
2257,12/4/2018,3759766,"[19.5, 21.0]"
2258,12/4/2018,3759757,"[20.75, 9.0]"
2259,12/4/2018,3759758,"[32.5, 21.0]"
2260,12/4/2018,3759759,"[26, 6.0]"
2261,12/4/2018,3759755,"[24, 10.5]"
2262,12/4/2018,3759755,"[19.5, 21.0]"
2263,12/4/2018,3759755,"[44.25, 21.0]"
2264,12/4/2018,3759750,"[31.25, 9.0]"
2265,12/4/2018,3759743,"[50.75, 12.0]"
2266,12/4/2018,3759748,"[22.75, 6.0]"
2267,12/4/2018,3759740,"[19.5, 21.0]"
2268,12/4/2018,3759740,"[44.25, 16.5]"
2269,12/4/2018,3759729,"[34.5, 9.0]"
2270,12/4/2018,3759730,"[47.5, 21.0]"
2271,12/13/2018,3802428,"[19.5, 12.0]"
2272,12/13/2018,3802428,"[42.25, 12.0]"
2273,12/13/2018,3802371,"[22.75, 15.0]"
2274,12/13/2018,3802371,"[28.0, 6.0]"
2275,12/13/2018,3802282,"[41.0, 15.0]"
2276,12/13/2018,3802249,"[22.75, 15.0]"
2277,12/13/2018,3802249,"[41.0, 22.5]"
2278,12/13/2018,3802249,"[44.25, 15.0]"
2279,12/13/2018,3802249,"[20.75, 9.0]"
2280,12/13/2018,3802216,"[34.5, 9.0]"
2281,12/13/2018,3802216,"[35.75, 13.5]"
2282,12/13/2018,3802180,"[47.5, 21.0]"
2283,12/13/2018,3802131,"[26, 16.5]"
2284,12/13/2018,3802142,"[47.5, 12.0]"
2285,12/13/2018,3802120,"[35.75, 9.0]"
2286,12/13/2018,3802095,"[52.0, 15.0]"
2287,12/13/2018,3802091,"[35.75, 13.5]"
2288,12/13/2018,3801955,"[22.75, 15.0]"
2289,12/13/2018,3801750,"[24, 10.5]"
2290,12/13/2018,3801750,"[20.75, 9.0]"
2291,12/13/2018,3801746,"[42.25, 15.0]"
2292,12/13/2018,3801746,"[20.75, 9.0]"
2293,12/13/2018,3801568,"[41.0, 16.5]"
2294,12/13/2018,3801226,"[24, 16.5]"
2295,12/13/2018,3800975,"[22.75, 6.0]"
2296,12/13/2018,3800890,"[47.5, 9.0]"
2297,12/13/2018,3800615,"[47.5, 18.0]"
2298,12/13/2018,3800613,"[45.5, 13.5]"
2299,12/13/2018,3800610,"[37.75, 21.0]"
2300,12/13/2018,3800611,"[22.75, 13.5]"
2301,12/13/2018,3800611,"[28.0, 15.0]"
2302,12/13/2018,3800493,"[32.5, 19.5]"
2303,12/13/2018,3800267,"[34.5, 12.0]"
2304,12/13/2018,3800249,"[47.5, 21.0]"
2305,12/13/2018,3800026,"[47.5, 16.5]"
2306,12/13/2018,3799994,"[22.75, 12.0]"
2307,12/13/2018,3799983,"[52.0, 10.5]"
2308,12/13/2018,3799983,"[20.75, 9.0]"
2309,12/13/2018,3799979,"[41.0, 15.0]"
2310,12/13/2018,3799982,"[20.75, 9.0]"
2311,12/13/2018,3799769,"[20.75, 9.0]"
2312,12/13/2018,3799767,"[47.5, 22.5]"
2313,12/13/2018,3799767,"[22.75, 15.0]"
2314,12/13/2018,3799765,"[42.25, 15.0]"
2315,12/13/2018,3799765,"[20.75, 9.0]"
2316,12/13/2018,3799716,"[20.75, 9.0]"
2317,12/13/2018,3799725,"[28.0, 15.0]"
2318,12/13/2018,3799707,"[39.0, 9.0]"
2319,12/13/2018,3799705,"[47.5, 15.0]"
2320,12/13/2018,3799704,"[47.5, 10.5]"
2321,12/13/2018,3799181,"[32.5, 18.0]"
2322,12/13/2018,3798971,"[47.5, 9.0]"
2323,12/13/2018,3798648,"[37.75, 21.0]"
2324,12/13/2018,3798631,"[48.75, 12.0]"
